timestamp,Open,High,Low,Close,Volume
2024-01-01 09:00:00,2287.07,2291.4,2287.0,2289.89,896
2024-01-01 09:15:00,2289.89,2292.08,2288.0,2289.8,450
2024-01-01 09:30:00,2289.8,2298.06,2289.8,2296.9,861
2024-01-01 09:45:00,2296.9,2299.81,2296.81,2299.79,386
2024-01-01 10:00:00,2299.79,2302.39,2299.7,2300.4,430
2024-01-01 10:15:00,2300.4,2302.2,2297.41,2299.2,597
2024-01-01 10:30:00,2299.2,2300.98,2299.2,2300.9,359
2024-01-01 10:45:00,2300.9,2303.3,2300.7,2302.29,301
2024-01-01 11:00:00,2302.29,2305.24,2301.81,2303.4,534
2024-01-01 11:15:00,2303.4,2304.2,2300.41,2302.23,272
2024-01-01 11:30:00,2302.23,2303.1,2299.14,2299.61,228
2024-01-01 11:45:00,2299.61,2304.99,2299.2,2304.5,188
2024-01-01 12:00:00,2304.5,2306.54,2300.81,2300.9,259
2024-01-01 12:15:00,2300.9,2303.2,2300.01,2303.1,197
2024-01-01 12:30:00,2303.1,2307.2,2302.27,2306.29,536
2024-01-01 12:45:00,2306.29,2306.27,2299.2,2299.49,493
2024-01-01 13:00:00,2299.49,2303.59,2298.18,2303.3,355
2024-01-01 13:15:00,2303.3,2306.79,2303.3,2306.49,238
2024-01-01 13:30:00,2306.49,2307.48,2303.8,2307.48,258
2024-01-01 13:45:00,2307.48,2308.17,2304.2,2304.2,914
2024-01-01 14:00:00,2304.2,2304.2,2295.12,2299.14,1047
2024-01-01 14:15:00,2299.14,2301.8,2297.7,2299.59,329
2024-01-01 14:30:00,2299.59,2304.72,2299.59,2303.3,483
2024-01-01 14:45:00,2303.3,2303.8,2299.31,2301.01,474
2024-01-01 15:00:00,2301.01,2302.4,2299.2,2301.9,943
2024-01-01 15:15:00,2301.9,2309.2,2300.85,2306.11,794
2024-01-01 15:30:00,2306.11,2317.45,2305.66,2317.21,2695
2024-01-01 15:45:00,2317.21,2318.66,2311.81,2314.69,1653
2024-01-01 16:00:00,2314.69,2317.89,2312.71,2317.18,2102
2024-01-01 16:15:00,2317.18,2319.7,2306.63,2310.71,1733
2024-01-01 16:30:00,2310.71,2314.3,2308.11,2312.07,989
2024-01-01 16:45:00,2312.07,2313.5,2308.41,2309.9,608
2024-01-01 17:00:00,2309.9,2316.4,2306.21,2315.15,1300
2024-01-01 17:15:00,2315.15,2317.2,2311.7,2314.71,1210
2024-01-01 17:30:00,2314.71,2316.17,2310.21,2310.51,917
2024-01-01 17:45:00,2310.51,2314.69,2310.59,2313.57,696
2024-01-01 18:00:00,2313.57,2329.87,2313.57,2329.1,2206
2024-01-01 18:15:00,2329.1,2331.8,2325.2,2329.38,1610
2024-01-01 18:30:00,2329.38,2329.2,2323.39,2327.21,1321
2024-01-01 18:45:00,2327.21,2329.73,2325.8,2326.79,575
2024-01-01 19:00:00,2326.79,2329.4,2324.04,2325.0,434
2024-01-01 19:15:00,2325.0,2329.7,2321.88,2329.02,593
2024-01-01 19:30:00,2329.02,2333.65,2328.11,2333.11,1617
2024-01-01 19:45:00,2333.11,2340.79,2332.7,2337.4,1669
2024-01-01 20:00:00,2337.4,2348.78,2337.4,2342.15,2489
2024-01-01 20:15:00,2342.15,2343.2,2335.11,2342.49,1337
2024-01-01 20:30:00,2342.49,2345.6,2338.16,2342.64,852
2024-01-01 20:45:00,2342.64,2343.9,2339.83,2341.18,561
2024-01-01 21:00:00,2341.18,2346.4,2339.41,2340.81,1290
2024-01-01 21:15:00,2340.81,2341.5,2336.79,2338.0,516
2024-01-01 21:30:00,2338.0,2338.3,2333.71,2334.2,527
2024-01-01 21:45:00,2334.2,2338.01,2332.3,2338.01,462
2024-01-01 22:00:00,2338.01,2339.2,2332.3,2332.91,470
2024-01-01 22:15:00,2332.91,2333.4,2323.72,2330.41,808
2024-01-01 22:30:00,2330.41,2334.89,2330.4,2331.28,452
2024-01-01 22:45:00,2331.28,2336.19,2331.22,2334.2,277
2024-01-01 23:00:00,2334.2,2342.39,2334.2,2335.94,1096
2024-01-01 23:15:00,2335.94,2349.07,2334.41,2346.9,1310
2024-01-01 23:30:00,2346.9,2350.6,2345.0,2347.19,1010
2024-01-01 23:45:00,2347.19,2351.8,2345.01,2351.6,666
2024-01-02 00:00:00,2351.6,2356.9,2346.9,2356.44,2528
2024-01-02 00:15:00,2356.44,2381.3,2353.79,2369.9,6903
2024-01-02 00:30:00,2369.9,2382.93,2369.7,2382.26,3313
2024-01-02 00:45:00,2382.26,2392.09,2376.29,2388.18,3980
2024-01-02 01:00:00,2388.18,2397.49,2379.37,2379.49,2882
2024-01-02 01:15:00,2379.49,2391.94,2378.81,2387.7,1625
2024-01-02 01:30:00,2387.7,2389.19,2377.81,2378.1,1607
2024-01-02 01:45:00,2378.1,2379.0,2370.31,2378.0,1260
2024-01-02 02:00:00,2378.0,2380.9,2373.51,2375.2,1111
2024-01-02 02:15:00,2375.2,2380.43,2375.0,2380.4,1063
2024-01-02 02:30:00,2380.4,2382.48,2378.2,2382.3,566
2024-01-02 02:45:00,2382.3,2382.8,2376.31,2382.5,915
2024-01-02 03:00:00,2382.5,2385.1,2371.38,2373.57,1442
2024-01-02 03:15:00,2373.57,2379.69,2373.41,2376.79,756
2024-01-02 03:30:00,2376.79,2382.63,2375.23,2381.51,508
2024-01-02 03:45:00,2381.51,2388.29,2380.41,2386.0,1122
2024-01-02 04:00:00,2386.0,2387.54,2379.73,2382.9,861
2024-01-02 04:15:00,2382.9,2383.09,2378.61,2382.9,332
2024-01-02 04:30:00,2382.9,2386.1,2381.01,2383.37,564
2024-01-02 04:45:00,2383.37,2390.2,2382.91,2387.41,505
2024-01-02 05:00:00,2387.41,2391.9,2385.22,2389.02,724
2024-01-02 05:15:00,2389.02,2390.28,2387.7,2389.0,342
2024-01-02 05:30:00,2389.0,2390.0,2381.68,2381.7,638
2024-01-02 05:45:00,2381.7,2381.6,2377.26,2377.48,1523
2024-01-02 06:00:00,2377.48,2380.4,2374.05,2380.39,1345
2024-01-02 06:15:00,2380.39,2383.79,2378.11,2381.41,823
2024-01-02 06:30:00,2381.41,2381.48,2376.58,2380.42,1258
2024-01-02 06:45:00,2380.42,2380.7,2374.01,2374.01,452
2024-01-02 07:00:00,2374.01,2382.4,2373.91,2380.46,1065
2024-01-02 07:15:00,2380.46,2387.49,2378.71,2381.26,1310
2024-01-02 07:30:00,2381.26,2385.1,2377.51,2384.71,830
2024-01-02 07:45:00,2384.71,2388.66,2383.34,2385.61,1448
2024-01-02 08:00:00,2385.61,2391.3,2379.41,2391.2,2080
2024-01-02 08:15:00,2391.2,2419.6,2391.2,2418.25,4504
2024-01-02 08:30:00,2418.25,2430.8,2417.71,2427.07,3883
2024-01-02 08:45:00,2427.07,2431.08,2421.61,2426.4,1679
2024-01-02 09:00:00,2426.4,2428.36,2418.75,2421.4,1502
2024-01-02 09:15:00,2421.4,2426.59,2420.41,2423.21,1768
2024-01-02 09:30:00,2423.21,2424.69,2412.0,2414.0,2721
2024-01-02 09:45:00,2414.0,2421.07,2411.99,2414.0,1735
2024-01-02 10:00:00,2414.0,2416.3,2406.64,2412.19,1315
2024-01-02 10:15:00,2412.19,2412.68,2404.86,2407.3,743
2024-01-02 10:30:00,2407.3,2407.5,2399.4,2401.79,1613
2024-01-02 10:45:00,2401.79,2401.79,2392.8,2398.21,1608
2024-01-02 11:00:00,2398.21,2402.95,2397.81,2398.41,681
2024-01-02 11:15:00,2398.41,2401.3,2395.3,2397.66,1429
2024-01-02 11:30:00,2397.66,2399.8,2380.47,2382.6,1695
2024-01-02 11:45:00,2382.6,2392.23,2382.58,2391.2,1234
2024-01-02 12:00:00,2391.2,2396.12,2389.95,2395.59,980
2024-01-02 12:15:00,2395.59,2400.29,2393.8,2399.9,594
2024-01-02 12:30:00,2399.9,2404.22,2397.6,2397.6,970
2024-01-02 12:45:00,2397.6,2398.7,2382.66,2387.0,2260
2024-01-02 13:00:00,2387.0,2393.19,2382.39,2392.58,1200
2024-01-02 13:15:00,2392.58,2396.19,2388.61,2395.09,800
2024-01-02 13:30:00,2395.09,2399.34,2395.08,2398.04,503
2024-01-02 13:45:00,2398.04,2400.63,2393.3,2398.11,923
2024-01-02 14:00:00,2398.11,2402.69,2396.51,2400.0,615
2024-01-02 14:15:00,2400.0,2402.15,2388.15,2391.83,898
2024-01-02 14:30:00,2391.83,2392.3,2376.0,2384.03,3028
2024-01-02 14:45:00,2384.03,2384.02,2355.85,2367.0,7197
2024-01-02 15:00:00,2367.0,2370.59,2359.51,2362.06,2000
2024-01-02 15:15:00,2362.06,2364.0,2352.11,2358.5,3048
2024-01-02 15:30:00,2358.5,2369.31,2354.3,2368.6,1506
2024-01-02 15:45:00,2368.6,2368.61,2356.71,2357.49,1392
2024-01-02 16:00:00,2357.49,2360.39,2350.61,2353.8,1837
2024-01-02 16:15:00,2353.8,2360.8,2350.12,2360.3,2089
2024-01-02 16:30:00,2360.3,2364.9,2358.2,2364.2,1606
2024-01-02 16:45:00,2364.2,2369.75,2361.51,2368.0,1458
2024-01-02 17:00:00,2368.0,2368.1,2361.61,2362.49,547
2024-01-02 17:15:00,2362.49,2367.5,2360.41,2362.01,1106
2024-01-02 17:30:00,2362.01,2362.0,2351.36,2356.4,1967
2024-01-02 17:45:00,2356.4,2363.4,2352.9,2357.37,1770
2024-01-02 18:00:00,2357.37,2367.92,2355.73,2357.5,4274
2024-01-02 18:15:00,2357.5,2365.36,2356.9,2363.6,1500
2024-01-02 18:30:00,2363.6,2369.9,2362.54,2362.54,1171
2024-01-02 18:45:00,2362.54,2369.4,2362.33,2365.7,569
2024-01-02 19:00:00,2365.7,2372.79,2365.2,2370.7,987
2024-01-02 19:15:00,2370.7,2372.88,2355.0,2360.0,1504
2024-01-02 19:30:00,2360.0,2367.31,2357.31,2360.31,1313
2024-01-02 19:45:00,2360.31,2371.6,2360.21,2369.1,983
2024-01-02 20:00:00,2369.1,2377.46,2363.6,2376.51,2377
2024-01-02 20:15:00,2376.51,2380.09,2368.61,2369.81,1818
2024-01-02 20:30:00,2369.81,2369.8,2361.4,2362.93,1215
2024-01-02 20:45:00,2362.93,2370.79,2358.7,2359.87,1802
2024-01-02 21:00:00,2359.87,2362.66,2339.21,2359.8,6944
2024-01-02 21:15:00,2359.8,2361.2,2351.43,2351.7,1327
2024-01-02 21:30:00,2351.7,2360.9,2351.8,2359.39,920
2024-01-02 21:45:00,2359.39,2366.48,2358.06,2366.44,1324
2024-01-02 22:00:00,2366.44,2372.4,2362.81,2369.57,1753
2024-01-02 22:15:00,2369.57,2371.49,2365.31,2366.24,1026
2024-01-02 22:30:00,2366.24,2366.2,2357.91,2360.12,700
2024-01-02 22:45:00,2360.12,2364.39,2357.62,2359.29,367
2024-01-02 23:00:00,2359.29,2359.77,2353.34,2354.61,1142
2024-01-02 23:15:00,2354.61,2361.7,2353.51,2359.2,823
2024-01-02 23:30:00,2359.2,2362.74,2355.1,2355.5,1159
2024-01-02 23:45:00,2355.5,2359.34,2350.81,2355.2,1569
2024-01-03 00:00:00,2355.2,2363.25,2354.7,2361.7,1713
2024-01-03 00:15:00,2361.7,2362.4,2347.29,2351.6,1596
2024-01-03 00:30:00,2351.6,2362.99,2350.42,2362.89,1036
2024-01-03 00:45:00,2362.89,2366.89,2358.23,2361.22,1347
2024-01-03 01:00:00,2361.22,2366.6,2360.21,2365.01,863
2024-01-03 01:15:00,2365.01,2368.79,2362.6,2368.0,897
2024-01-03 01:30:00,2368.0,2369.96,2365.83,2368.92,526
2024-01-03 01:45:00,2368.92,2375.0,2368.0,2373.01,815
2024-01-03 02:00:00,2373.01,2384.13,2372.0,2378.01,1971
2024-01-03 02:15:00,2378.01,2378.3,2374.22,2375.91,1929
2024-01-03 02:30:00,2375.91,2378.6,2368.89,2371.1,1322
2024-01-03 02:45:00,2371.1,2371.06,2367.2,2368.68,545
2024-01-03 03:00:00,2368.68,2370.2,2364.33,2366.76,549
2024-01-03 03:15:00,2366.76,2369.08,2366.1,2367.99,455
2024-01-03 03:30:00,2367.99,2368.38,2365.33,2367.39,389
2024-01-03 03:45:00,2367.39,2369.79,2366.6,2368.28,707
2024-01-03 04:00:00,2368.28,2368.8,2365.5,2368.79,450
2024-01-03 04:15:00,2368.79,2374.02,2368.8,2371.0,1718
2024-01-03 04:30:00,2371.0,2371.99,2362.8,2367.0,1402
2024-01-03 04:45:00,2367.0,2370.4,2367.0,2370.4,392
2024-01-03 05:00:00,2370.4,2373.8,2368.1,2373.71,981
2024-01-03 05:15:00,2373.71,2376.0,2373.5,2374.75,520
2024-01-03 05:30:00,2374.75,2378.1,2372.11,2377.31,522
2024-01-03 05:45:00,2377.31,2379.52,2375.17,2376.85,1320
2024-01-03 06:00:00,2376.85,2378.09,2373.6,2376.2,1098
2024-01-03 06:15:00,2376.2,2380.9,2376.2,2380.41,727
2024-01-03 06:30:00,2380.41,2380.41,2377.3,2377.89,749
2024-01-03 06:45:00,2377.89,2379.56,2374.81,2375.29,705
2024-01-03 07:00:00,2375.29,2379.13,2372.24,2379.06,714
2024-01-03 07:15:00,2379.06,2379.85,2375.57,2378.2,1081
2024-01-03 07:30:00,2378.2,2378.99,2368.51,2369.17,1280
2024-01-03 07:45:00,2369.17,2369.4,2357.05,2361.63,2677
2024-01-03 08:00:00,2361.63,2366.19,2361.0,2365.08,1566
2024-01-03 08:15:00,2365.08,2369.27,2365.2,2368.3,733
2024-01-03 08:30:00,2368.3,2369.99,2365.63,2366.5,720
2024-01-03 08:45:00,2366.5,2371.4,2364.8,2370.41,863
2024-01-03 09:00:00,2370.41,2376.9,2370.2,2376.11,1020
2024-01-03 09:15:00,2376.11,2377.4,2372.82,2377.1,1214
2024-01-03 09:30:00,2377.1,2385.12,2374.0,2380.04,2450
2024-01-03 09:45:00,2380.04,2381.52,2374.41,2376.1,1287
2024-01-03 10:00:00,2376.1,2380.45,2374.65,2379.62,966
2024-01-03 10:15:00,2379.62,2380.8,2371.04,2373.9,1072
2024-01-03 10:30:00,2373.9,2375.19,2362.8,2363.0,1177
2024-01-03 10:45:00,2363.0,2367.86,2361.4,2364.61,798
2024-01-03 11:00:00,2364.61,2365.79,2340.87,2341.8,3331
2024-01-03 11:15:00,2341.8,2348.35,2327.71,2334.24,5162
2024-01-03 11:30:00,2334.24,2339.6,2329.8,2334.4,2349
2024-01-03 11:45:00,2334.4,2335.7,2290.07,2307.79,12256
2024-01-03 12:00:00,2307.79,2308.59,2079.36,2184.18,59166
2024-01-03 12:15:00,2184.18,2214.8,2172.42,2204.41,17299
2024-01-03 12:30:00,2204.41,2212.4,2188.01,2204.4,6195
2024-01-03 12:45:00,2204.4,2252.26,2201.84,2249.99,12668
2024-01-03 13:00:00,2249.99,2249.81,2211.34,2227.8,10134
2024-01-03 13:15:00,2227.8,2236.6,2215.83,2222.3,3752
2024-01-03 13:30:00,2222.3,2233.86,2217.8,2223.84,2965
2024-01-03 13:45:00,2223.84,2224.8,2208.21,2223.64,4895
2024-01-03 14:00:00,2223.64,2224.02,2206.26,2207.91,2287
2024-01-03 14:15:00,2207.91,2212.54,2191.51,2197.72,6938
2024-01-03 14:30:00,2197.72,2209.2,2194.0,2207.79,3220
2024-01-03 14:45:00,2207.79,2207.79,2193.61,2194.4,2466
2024-01-03 15:00:00,2194.4,2210.56,2191.19,2205.29,2483
2024-01-03 15:15:00,2205.29,2216.89,2203.61,2215.19,2379
2024-01-03 15:30:00,2215.19,2221.95,2212.15,2216.01,3170
2024-01-03 15:45:00,2216.01,2241.55,2212.91,2240.9,6509
2024-01-03 16:00:00,2240.9,2245.59,2230.4,2235.7,7813
2024-01-03 16:15:00,2235.7,2242.2,2224.07,2241.15,2451
2024-01-03 16:30:00,2241.15,2241.13,2226.47,2231.37,4079
2024-01-03 16:45:00,2231.37,2232.98,2222.22,2230.99,4130
2024-01-03 17:00:00,2230.99,2233.79,2219.46,2225.57,3258
2024-01-03 17:15:00,2225.57,2226.1,2213.87,2223.6,3199
2024-01-03 17:30:00,2223.6,2226.9,2220.2,2220.21,1482
2024-01-03 17:45:00,2220.21,2223.4,2211.88,2223.22,2294
2024-01-03 18:00:00,2223.22,2227.8,2218.51,2220.89,1865
2024-01-03 18:15:00,2220.89,2225.3,2208.27,2211.0,2297
2024-01-03 18:30:00,2211.0,2214.79,2202.6,2209.58,2378
2024-01-03 18:45:00,2209.58,2210.1,2187.08,2198.43,4705
2024-01-03 19:00:00,2198.43,2209.8,2196.7,2207.4,3438
2024-01-03 19:15:00,2207.4,2213.7,2206.51,2213.7,1426
2024-01-03 19:30:00,2213.7,2229.29,2211.9,2214.31,4858
2024-01-03 19:45:00,2214.31,2214.79,2204.11,2206.41,1696
2024-01-03 20:00:00,2206.41,2209.8,2204.96,2209.3,1207
2024-01-03 20:15:00,2209.3,2216.99,2209.4,2215.2,1353
2024-01-03 20:30:00,2215.2,2223.4,2214.59,2215.81,1065
2024-01-03 20:45:00,2215.81,2221.29,2215.81,2218.3,931
2024-01-03 21:00:00,2218.3,2223.0,2211.81,2213.71,1358
2024-01-03 21:15:00,2213.71,2224.02,2212.9,2221.4,2187
2024-01-03 21:30:00,2221.4,2225.0,2219.21,2224.59,1238
2024-01-03 21:45:00,2224.59,2228.0,2223.5,2226.08,758
2024-01-03 22:00:00,2226.08,2226.39,2220.01,2220.7,1736
2024-01-03 22:15:00,2220.7,2221.29,2208.36,2210.69,1852
2024-01-03 22:30:00,2210.69,2212.7,2205.0,2205.0,1244
2024-01-03 22:45:00,2205.0,2209.71,2199.31,2205.21,668
2024-01-03 23:00:00,2205.21,2207.59,2196.25,2197.22,2322
2024-01-03 23:15:00,2197.22,2208.39,2196.21,2205.8,1247
2024-01-03 23:30:00,2205.8,2207.1,2203.7,2205.0,452
2024-01-03 23:45:00,2205.0,2210.09,2204.85,2209.69,548
2024-01-04 00:00:00,2209.69,2218.36,2206.5,2218.36,1477
2024-01-04 00:15:00,2218.36,2219.78,2207.43,2210.02,1352
2024-01-04 00:30:00,2210.02,2215.39,2208.7,2210.3,524
2024-01-04 00:45:00,2210.3,2212.29,2208.28,2210.7,620
2024-01-04 01:00:00,2210.7,2214.19,2208.21,2212.0,710
2024-01-04 01:15:00,2212.0,2211.97,2202.1,2207.2,3143
2024-01-04 01:30:00,2207.2,2210.65,2205.5,2207.14,1030
2024-01-04 01:45:00,2207.14,2213.39,2204.8,2206.0,759
2024-01-04 02:00:00,2206.0,2218.0,2204.5,2217.79,822
2024-01-04 02:15:00,2217.79,2224.9,2217.6,2221.66,1042
2024-01-04 02:30:00,2221.66,2224.2,2219.91,2223.4,656
2024-01-04 02:45:00,2223.4,2232.73,2223.5,2231.6,854
2024-01-04 03:00:00,2231.6,2239.86,2229.15,2237.43,979
2024-01-04 03:15:00,2237.43,2239.3,2225.6,2227.5,1142
2024-01-04 03:30:00,2227.5,2229.8,2225.71,2227.01,862
2024-01-04 03:45:00,2227.01,2232.21,2227.01,2231.12,487
2024-01-04 04:00:00,2231.12,2235.0,2227.7,2231.53,1220
2024-01-04 04:15:00,2231.53,2237.3,2230.91,2237.3,865
2024-01-04 04:30:00,2237.3,2238.12,2232.8,2233.0,660
2024-01-04 04:45:00,2233.0,2239.4,2233.0,2237.89,817
2024-01-04 05:00:00,2237.89,2240.6,2235.57,2238.84,647
2024-01-04 05:15:00,2238.84,2240.89,2232.61,2233.8,672
2024-01-04 05:30:00,2233.8,2243.79,2233.01,2240.73,1001
2024-01-04 05:45:00,2240.73,2241.2,2234.8,2236.21,872
2024-01-04 06:00:00,2236.21,2240.09,2235.01,2236.3,932
2024-01-04 06:15:00,2236.3,2239.59,2234.91,2237.15,396
2024-01-04 06:30:00,2237.15,2244.4,2236.21,2243.91,658
2024-01-04 06:45:00,2243.91,2244.89,2236.11,2238.73,990
2024-01-04 07:00:00,2238.73,2241.7,2230.9,2234.09,1696
2024-01-04 07:15:00,2234.09,2235.1,2227.94,2231.79,1879
2024-01-04 07:30:00,2231.79,2236.69,2222.8,2227.46,1675
2024-01-04 07:45:00,2227.46,2228.01,2221.3,2221.88,906
2024-01-04 08:00:00,2221.88,2226.81,2216.56,2219.41,1310
2024-01-04 08:15:00,2219.41,2223.3,2211.51,2222.08,1559
2024-01-04 08:30:00,2222.08,2223.1,2211.4,2212.91,1058
2024-01-04 08:45:00,2212.91,2218.5,2212.8,2216.01,622
2024-01-04 09:00:00,2216.01,2219.97,2214.81,2214.81,676
2024-01-04 09:15:00,2214.81,2222.29,2214.8,2221.5,607
2024-01-04 09:30:00,2221.5,2229.58,2221.5,2224.5,1411
2024-01-04 09:45:00,2224.5,2229.58,2222.31,2223.7,610
2024-01-04 10:00:00,2223.7,2226.09,2217.16,2219.3,1012
2024-01-04 10:15:00,2219.3,2220.09,2205.11,2210.81,1584
2024-01-04 10:30:00,2210.81,2223.49,2210.09,2219.8,1378
2024-01-04 10:45:00,2219.8,2222.58,2219.02,2222.2,937
2024-01-04 11:00:00,2222.2,2225.98,2218.2,2220.1,1042
2024-01-04 11:15:00,2220.1,2225.8,2215.3,2224.49,974
2024-01-04 11:30:00,2224.49,2230.5,2223.41,2225.19,819
2024-01-04 11:45:00,2225.19,2228.71,2223.9,2228.11,652
2024-01-04 12:00:00,2228.11,2232.1,2222.8,2232.1,931
2024-01-04 12:15:00,2232.1,2241.6,2228.76,2230.98,3383
2024-01-04 12:30:00,2230.98,2237.75,2228.3,2236.32,1558
2024-01-04 12:45:00,2236.32,2239.38,2234.45,2236.3,828
2024-01-04 13:00:00,2236.3,2236.29,2232.41,2234.61,785
2024-01-04 13:15:00,2234.61,2237.51,2233.2,2236.63,883
2024-01-04 13:30:00,2236.63,2236.63,2231.96,2234.81,643
2024-01-04 13:45:00,2234.81,2247.36,2233.31,2238.42,1440
2024-01-04 14:00:00,2238.42,2239.2,2233.62,2236.39,782
2024-01-04 14:15:00,2236.39,2242.2,2234.9,2236.26,1286
2024-01-04 14:30:00,2236.26,2252.49,2230.64,2251.61,1951
2024-01-04 14:45:00,2251.61,2274.08,2243.89,2273.24,5580
2024-01-04 15:00:00,2273.24,2277.48,2262.0,2269.28,3887
2024-01-04 15:15:00,2269.28,2281.2,2265.7,2279.6,3118
2024-01-04 15:30:00,2279.6,2286.1,2272.21,2274.6,2814
2024-01-04 15:45:00,2274.6,2278.6,2268.65,2276.8,1748
2024-01-04 16:00:00,2276.8,2280.7,2266.2,2267.91,1683
2024-01-04 16:15:00,2267.91,2272.0,2261.26,2262.81,1226
2024-01-04 16:30:00,2262.81,2265.39,2259.01,2263.71,1095
2024-01-04 16:45:00,2263.71,2271.0,2262.21,2269.5,1092
2024-01-04 17:00:00,2269.5,2289.11,2267.1,2288.0,1981
2024-01-04 17:15:00,2288.0,2288.74,2277.01,2279.4,2803
2024-01-04 17:30:00,2279.4,2283.5,2267.5,2267.51,1807
2024-01-04 17:45:00,2267.51,2276.19,2267.59,2274.71,1129
2024-01-04 18:00:00,2274.71,2277.99,2271.51,2273.18,898
2024-01-04 18:15:00,2273.18,2277.11,2268.41,2272.33,1351
2024-01-04 18:30:00,2272.33,2277.09,2271.21,2276.6,609
2024-01-04 18:45:00,2276.6,2280.0,2273.81,2273.81,678
2024-01-04 19:00:00,2273.81,2286.23,2273.31,2283.31,1827
2024-01-04 19:15:00,2283.31,2293.95,2281.6,2288.55,2334
2024-01-04 19:30:00,2288.55,2289.6,2273.22,2277.3,1742
2024-01-04 19:45:00,2277.3,2278.2,2270.94,2274.41,905
2024-01-04 20:00:00,2274.41,2278.19,2273.61,2274.8,859
2024-01-04 20:15:00,2274.8,2282.79,2273.4,2279.79,934
2024-01-04 20:30:00,2279.79,2294.75,2279.03,2285.0,4235
2024-01-04 20:45:00,2285.0,2285.49,2272.73,2273.54,1695
2024-01-04 21:00:00,2273.54,2288.44,2273.41,2282.3,3020
2024-01-04 21:15:00,2282.3,2285.23,2277.61,2284.3,1882
2024-01-04 21:30:00,2284.3,2285.67,2271.03,2271.07,1482
2024-01-04 21:45:00,2271.07,2276.29,2268.7,2273.0,1871
2024-01-04 22:00:00,2273.0,2280.0,2271.5,2279.82,1032
2024-01-04 22:15:00,2279.82,2286.75,2273.01,2273.66,1512
2024-01-04 22:30:00,2273.66,2273.66,2267.76,2270.41,854
2024-01-04 22:45:00,2270.41,2271.5,2261.94,2270.1,520
2024-01-04 23:00:00,2270.1,2271.2,2266.6,2269.87,1035
2024-01-04 23:15:00,2269.87,2275.9,2269.41,2275.08,606
2024-01-04 23:30:00,2275.08,2275.6,2267.97,2268.52,356
2024-01-04 23:45:00,2268.52,2270.49,2266.6,2267.1,404
2024-01-05 00:00:00,2267.1,2270.4,2265.6,2270.39,506
2024-01-05 00:15:00,2270.39,2274.7,2266.96,2270.78,721
2024-01-05 00:30:00,2270.78,2270.9,2260.61,2264.26,1935
2024-01-05 00:45:00,2264.26,2269.93,2264.3,2267.6,470
2024-01-05 01:00:00,2267.6,2270.9,2264.07,2264.7,888
2024-01-05 01:15:00,2264.7,2264.6,2254.0,2256.3,1718
2024-01-05 01:30:00,2256.3,2257.99,2251.73,2255.25,969
2024-01-05 01:45:00,2255.25,2255.1,2211.87,2237.92,15430
2024-01-05 02:00:00,2237.92,2251.54,2232.5,2245.39,5374
